"566","Masala Crispy Burger ","For Marination:~Chicken breast 4 (boneless)~Mustard powder ½ tsp~Oyster sauce 2 tbsp~Black pepper 1 tsp (crushed)~Salt 1 tsp~~For batter:~Flour 6 tbsp~Corn flour 2 tbsp~Baking soda 1tsp~Egg 1~Milk 6 tbsp~Bread crumbs 1 cup~For Assembling:~Mayonnaise 6 tbsp~Tomato 2~Lettuce ½~Buns 4~","Marinate the chicken breasts with oyster sauce, salt, black pepper and mustard.~Let it marinate for 1/2 hour.~In another bowl put batter ingredients except bread crumbs, mix thoroughly and make batter.~Dip the chicken breasts in the prepared batter then coat by breadcrumbs and then deep fry until cooked.~Take bun cut between and spread mayonnaise on the buns.~Put a leaf of lettuce and fried chicken breast in bun and tomato close bun and serve.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/5114161a-761b-4834-8537-56252c4d6efd-masala Crispy Burger.jpg&w=250&h=250",NULL
"567","Barbeque Sandwiches","Beef fillet 5~White vinegar 2 tbsp~Ginger garlic paste 1 tbsp~Chili sauce 2 tbsp~Black pepper 1 tsp~Bun 5~Iceberg lettuce 1~Margarine 4 tbsp~Oil as required~Salt to taste","Flatten the beef fillets with the flat end of a knife.~Marinate them for half an hour with salt, ginger garlic paste and vinegar.~Add chili sauce and sprinkle black pepper on the beef fillets.~Grease a grill pan and heat on a medium flame.~Grill the fillets from both the sides until tender.~Slice the buns into two halves.~Spread margarine onto one half and place the fillet on top.~Place a lettuce leaf and cover the bun with the other half.~Serve this delicious barbeque sandwich with tomato and chili garlic sauce.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/9c58b829-9dfd-4829-bd56-2ee94ecf3670-Barbeque Sandwiches 2.jpg&w=250&h=250",NULL
"568","Beef Swiss Burger","Meat 300 gm~Onion 1~Tomato 1~Burger bun 2~Cheese slice 4~Salad leaves 1 cup~Butter 2 tbsp~Oil 2 tbsp~Onion chopped 1~Egg 1~Green chilies 2~Ginger 1 piece~Garlic 2 cloves~Black pepper 1 tsp~Salt ½ tsp~Coriander leaves/parsley 2 tbsp~Bread crumbs 4 tbsp~For Swiss Sauce:~Stock 1 cup~Tomato ketchup ½ cup~Tamarind pulp ½ cup~Corn flour 1 tsp~Crushed red pepper 1 tsp~Garlic 1 tsp~Roasted cumin 1 tsp~Salt ½ tsp","Chopparize well meat, ginger, garlic and green chilies.~Add in salt, black pepper, egg and bread crumbs. Mix well.~Make into patties, fry in a grill pan with oil as required.~In a pan put together stock, corn flour, crushed red pepper, crushed garlic, roasted cumin, salt, ketchup and tamarind pulp.~Mix well and cook over low flame till thickens.~Remove from fire and keep aside.~Now cut each bun from center into halves, spread one side with butter, put a Pattie and spread prepare sauce on top.~Put a cheese slice, again spread with sauce and then top with another Pattie.~Lastly put tomato slices, onion rings and salad leaf on top.~Cover with the other piece of bun.~Serve with sauce.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/92146d27-97c8-49aa-99bf-99e3cc9a5989-Beef Swiss Burger.jpg&w=250&h=250",NULL
"569","Vegetable Burger with Chili Mayo","Burger bun 4~Potatoes 2 (boiled)~Carrot 2 (boiled)~Peas 1 cup (boiled)~Fresh coriander ½ bunch~Green chili 6 (chopped)~Butter 50 gm~Mustard paste 1 tbsp~Black pepper 1 tsp~Salt ½ tsp~Flour 2 tbsp~Egg 1~Oil for frying~Corn flakes 1 cup~For Chili Garlic Mayo:~Tomato ketchup ½ cup~Mayonnaise 2 tbsp~Garlic 1 tbsp (chopped)~Black pepper ¼ tsp~Salt ¼ tsp~Red chili 1 tsp (crushed)~Sugar ½ tsp~Vinegar 1 tbsp~Parsley  fresh coriander 1 tbsp (chopped)~Salad leaves as per need","For Kebabs:~In a bowl mash the boiled vegetables, add salt, mustard paste, butter, flour, green chilies chopped, and fresh coriander.~Mix well and make kebabs with this mixture, coat with egg white then corn flakes , fry in hot oil till they turn brown and crispy.~For chili garlic mayo:~In a bowl mix together tomato ketchup, mayonnaise, garlic chopped, black pepper, salt, crushed red chili powder, sugar, vinegar and chopped parsley or fresh coriander.~Slice the bun lengthwise and toast on a flat pan.~Spread some chili mayo garlic on one half of the bun.~Place a kebab and top it with a salad leaf.~Cover it with the second half.~Your burger is ready to serve.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/13f0004e-2e7e-4eaa-9254-eba03ffe3fd1-Vegetable Burger with Chili Mayo.jpg&w=250&h=250",NULL
"570","Chicken Fillet Burger","Chicken Breast Fillet (Stripped Cut)   500g~Chilli Sauce   2 tsp~Soya Sauce    3 tbsp~Black Pepper   1 tsp~Salt To Taste (or 1/2 tsp)~Garlic Chopped  1 tsp~Ordinary Oil (or Olive Oil)  2tbsp~Burger Buns~Ketchup~French Mustard Paste~Cheese Slices~Saute Onions:~Brown Sugar 1 or 1-1/2 tsp~Oil 1 tsp~Onion 2","For Marination: Put 3 tbsp soy sauce and 2 tbsp red chili sauce in the chicken.~Add 1 tsp black pepper and 1/2 tsp salt in the above mixture.~Add 1tsp chopped garlic and mix all of them.~Leave in fridge for 1-2 hours.~To Make Chicken: Take a pan to fry the chicken.~You can fry in oil, olive oil or you can simply grill it.~Put chicken in the pan, the pan and oil should not be very hot.~Keep stirring constantly for sometime. Stir fry.~Off the stove when it gets cooked.~To Make Saute Onions: Add 1 tsp oil in a pan and put 1 to 1-1/2 tsp brown sugar.~Take 2 onion and cut them in rings.~Melt the sugar to get a saucy form.~Put the onion rings in the pan and saute them all.~Stir till the onions gets coated with brown sugar.~Cook them till onion release just a bit of its moisture.~Don’t brown it or cook it pink.~Take them out.~To Assemble Burgers: Warm the burgers a bit in a pan.~Put french mustard paste on one side of burger.~Put ketchup on the other side of the burger pieces.~Take one cheese slice and place it on the burger.~Place the stir fried chicken and on top of that put saute onion.~The burgers are ready to serve.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/ed27cbc7-74ad-450e-a093-0644995670fc-Chicken Burger.jpg&w=250&h=250",NULL
"571","Mini Beef Burgers","Mutton mince 400 Grams~Soya sauce 1 tbsp~Egg 1~Red chili powder 1 tsp~Salt 1 tsp~All spice 1 tsp~Bread slices 3 medium~Oil for frying~Bun 2~Tomato ketchup ¼ cup~Mayonnaise ½ cup~Salad leaves 6 – 8~Cheese slices 6 – 8~Mustard paste 2 tbsp~Tomatoes 2 (sliced)","In a food processor, add mutton mince, soya sauce, egg, red chili powder, salt, all spice and bread slices in it and finely process them.~Form kebabs of the size of buns from the mixture and shallow fry them.~Take a bun and cut into center.~Fry bun pieces on griddle.~Apply tomato ketchup on both buns and on the bottom bun, apply mayonnaise and salad leaves.~Over it place prepared kabab, cheese slices and mustard paste.~Then place tomato slices on it.~Lastly cover and serve with ketchup.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/20aef629-86dd-4d33-b33c-25bf9430b36b-Mini Beef Burgers.jpg&w=250&h=250",NULL
"572","Vegetable Burger with Chili Mayo","Potatoes 2 (boiled)~Carrot 2 (boiled)~Peas 1 cup (boiled)~Salt ½ tsp~Black pepper 1 tsp~Mustard paste 1 tbsp~Butter 50 gm~Flour 2 tbsp~Green chilies 6 (finely chopped)~Coriander ½ bunch~Egg 1~Corn flakes 1 cup~Oil for frying~Burger bun 4~For Chili Mayo Garlic:~Tomato ketchup ½ cup~Mayonnaise 2 tbsp~Garlic 1 tbsp (finely chopped)~Black pepper ¼ tsp~Salt ¼ tsp~Red chili flakes 1 tsp~Sugar ½ tsp~Vinegar 1 tbsp~Coriander or parsley 1 tbsp (finely chopped)~Salad leaves as required","Mash all the vegetable together and add salt, black pepper, mustard paste, butter, flour, green chilies and coriander and mix it with the help of your hands and form kebabs out of it.~Coat kebabs with egg first and then corn flakes and fry them in pre-heated oil.~In a bowl, add tomato ketchup, mayonnaise, garlic, black pepper, salt, red chili flakes, sugar, vinegar and coriander or parsley and mix them properly together.~Grill buns on a griddle and apply chili garlic mayo sauce on it.~Place kebab on it and salad leaves over it.~Place the other half of the bun.~Delicious Vegetable Burger with Chili Mayo is ready to serve.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/47ae374d-d1a3-4a20-97b8-ccf0e036dfdb-Vegetable Burger with Chili Mayo.jpg&w=250&h=250",NULL
"573","Zinger Style Burger","Chicken breast 2~Salt to taste~Black pepper 1/2 tsp~Red chili 1 tbsp (crushed)~Papaya paste 2 tbsp~Egg 2~All purpose flour 1/2 cup~All purpose flour 3 tbsp~Corn flour 1/2 cup~Rice flour 1/2 cup~Oil for frying~Burger bun 4~Mayonnaise 1/2 cup~Iceberg 1 flower","Cut chicken breast into two pieces.~Then marinate it with salt, black pepper, red chili and papaya paste.~Beat eggs and add 3 tablespoon all purpose flour. Mix well.~Now combine all purpose flour, corn flour and rice flour in a bowl.~Dip chicken breast in egg batter and coat with dry flour mixture.~Then deep fry the chicken in oil.~Cut bun into 2 pieces from center then apply little mayonnaise on bun.~Cut the iceberg into julienne form.~Now put iceberg on one part of bun and apply mayonnaise.~Then put fried chicken breast and apply mayonnaise again.~Cover with another piece of bun and serve to guests.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/c3085219-e10f-4601-8c6e-9bfd701322c8-Zinger Style Burger.JPG&w=250&h=250",NULL
"574","Crispy Chicken Burger","Chicken breast 2 (boneless)~Burger bun 2~Cheese 2 slices~Lettuce 2 - 3 leaves~Tomato 1 (sliced)~Mayonnaise 2 tbsp~For Marinate:~Salt to taste~Black pepper 1 tsp~Mustard powder ½ tsp~Oyster sauce 2 tbsp~Oil as required~For Batter:~Flour 3 tbsp~Corn flour 1 tbsp~Baking soda ½ tsp~Egg 1~Milk 3 tbsp~For Coating:~Cornflakes 1 cup (crushed into small pieces)~Breadcrumbs 1 cup","Mix all the marinade ingredients into a large bowl and dip the chicken in it.~Set aside for half an hour to marinate.~Dip the chicken pieces into the cornflakes and breadcrumbs and press well.~Deep fry in hot oil until golden.~Assemble the burger by placing shredded lettuce onto a bun, pour over mayonnaise and place the chicken piece.~A slice of cheese may be added.~Top with a tomato slice, cover and serve.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/6fa0a75f-9149-4d15-848e-a07a627d0739-Crispy chicken burger.jpg&w=250&h=250",NULL
"575","Chicken Burger","Chicken mince ½ kg~Buns 4~Egg 1~Onion 1 (finely chopped)~Black pepper 1 tbsp (crushed)~White pepper ½ tsp (crushed)~Corn flour 4 tbsp~Chilli garlic sauce 4 tbsp~Margarine as required~Oil 4 tbsp~Salt to taste~Tomato 1 (sliced)~Salad leaves (for garnish)","In a mixing bowl add minced chicken, black pepper, white pepper, salt, chopped onions, corn flour, salt and an egg.~Mix well and shape the chicken mixture in to medium shaped patties.~Heat oil in a pan and shallow fry the chicken burgers.~After the burgers change color, turn the flame off and place them on an absorbent paper.~Now slice each bun into two halves.~Spread margarine onto each slice.~Place a chicken burger onto one slice, top with a slice of tomato, chili garlic sauce and finally a lettuce leaf.~Cover with the second slice and serve.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/3f5063e5-8fd1-4c8f-a8da-13480fb4d914-Chicken burger.jpg&w=250&h=250",NULL
"576","Black and White Cheesecake Clock","For Cookies and Cream Layer~Chocolate sandwich cookies 18 ounces (vanilla cream)~Cream cheese 8 ounces (softened)~For Cheesecake Filling~Cream cheese 8 ounces (softened)~Marshmallow fluff 1 cup~Frozen whipped topping 8 ounce (thawed)","For Cookies and Cream Layer: Grind chocolate sandwich cookies to fine crumbs.~Mix crumbs in cream cheese until a thick dough formed.~Cut a gallon size zip top bag along two sides. Pinch off about 1/4 cup of the chocolate dough and place it the zip top bag. Roll it out to about 1/16th of an inch thickness. Freeze for 30 minutes.~Line the bottom of an 8-inch spring form pan with parchment paper. Press the remaining dough into an even layer in the bottom of the spring form pan.~For Cheesecake Filling: Beat cream cheese and marshmallow fluff until creamy and smooth. Add whipped topping and mix to combine.~Pour on top of chocolate layer and smooth from top. Freeze for at least one hour or until set.~Using small metal cutter or knife, cut the clock numbers and hands out of frozen cookies and cream dough. Re-freeze for 30 minutes.~Remove cheesecake from springform pan. Shift on a serving platter. Arrange the chocolate numbers and clock hands to the cheesecake.~Refrigerate for at least one hour.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/d531243d-3937-4a19-9dbf-4c6b01c6c051-Black and White Cheesecake Clock.jpg&w=250&h=250",NULL
"577","Carrot Cake Pops","Orange sponge cake 6x9 inches~Orange frosting as required~Orange candy melts as required~Orange sending sugar as required~Green fondant as required","Crumble the orange cake in a bowl.~Add a little orange frosting and mix.~Using a tree shape cake mould make carrots. If you don't have a mold, roll the cake into cone shapes between your fingers.~Pop out cake from mould and shape it like a carrot.~Dip in orange candy melts and immediately sprinkle with orange sanding sugar.~Cut leaves out of green fondant by using a snowflake plunger cutter.~Using a round decorating tip put a hole in the center.~Take a carrot and pipe orange candy melts around the stick and add the green leaf.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/e8bba3b0-560f-453c-beba-cb2e14c495ab-Carrot Cake Pops.jpg&w=250&h=250",NULL
"578","Carrot Cake Pops","Carrot cake mix 1 packet~Cream cheese frosting 2-4 tbsp~Orange candy melts 3 cups~Green candy melts ½ cup~Lollipop sticks","Bake cake according to packet instructions. Let cool cake and crumble it.~Mix frosting in cake crumbs.~Take about 1/6 cup of cake mixture and shape into carrot shape.~Refrigerate about one hour.~Melt green candy melts.  Dip about 1-1/2? of the lollipop stick.  Insert 1? into the chilled carrot cakes.~The candy melt will automatically pool around the lollipop stick.~Melt orange candy melts in a tall, narrow container, you can use 6 inches mug.~Dip the carrot cakes in melted orange candy.~Tap off excess by holding the stick with one hand and flicking the tip of the stick with fingers of the other hand.~Stick into a Styrofoam block and let dry.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/62574dbc-5590-4204-bb1a-0b471c284682-Carrot Cake Pops.jpg&w=250&h=250",NULL
"579","Gulab Jamun Cake","Vanilla sponge cake 1 (9x9 inches)~Whipped cream as required~Mini gulab jamun 20-25~Gulab jamun syrup 1 cup (warm)~Saffron 1 pinch (optional)~A pinch of cardamom powder","Cut the vanilla sponge cake horizontally into two parts.~Add saffron and cardamom powder in warm gulab jamun syrup. Set aside for a few minutes.~Cut 10 gulab jamuns in slice and keep in the fridge.~Soak both parts of cake with syrup. Place one part of cake on cake board or on plate.~Spread whipped cream on cake and layer gulab jamun slice.~Place other part of cake on it. Now frost it with whipped cream. Top with gulab jamuns and décor with whipped cream. Cool in fridge and serve.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/e2f178c4-304c-46dc-990e-272c108072a1-Gulab Jamun Cake.jpg&w=250&h=250",NULL
"580","Gulab Jamun Cheesecake","Mini gulab jamun 25~Fresh whipped cream 250g~Powdered sugar 75g~Biscuits 10-15~Rose water 2 tbsp~Agar agar-soaked in water 3 tbsp~Cream cheese ½ cup~Vanilla essence 1 tsp~Sugar 1 ½ tbsp~Cardamom powder ½ tsp~Chocolate for garnish","In a pan cook agar agar with rose water.~Take a bowl and mix whipped cream and powder sugar.~In a bowl mix cream cheese to make it smooth.~Add agar agar mixture in cream cheese and mix then fold in whipped cream.~Pour half mixture in a greased mould, spread a layer of gulab jamun then pour remaining mixture.~Level the top surface and place in the refrigerator for 3 hours.~Garnish with chocolate curls and gulab jamun and serve.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/1bd0e923-20ff-477f-a7b4-44e50244c038-Gulab Jamun Cheesecake.jpg&w=250&h=250",NULL
"581","Zucchini Pistachio Cupcakes ","Pistachio 1/3 cup (finally ground)~All purpose flour 2 cups~Salt 1 tsp~Baking soda 1 tsp~Baking powder 1/2 tsp~Zucchini 2 cups (coarsely grated)~Vegetable oil 2/3 cup~Honey ¾ cup~Large eggs 2 (lightly beaten)~Vanilla essence 1 tsp","Preheat oven at 180 degrees C or 350 degrees F. Line a 12 muffin tray with paper cups.~Take a bowl and mix all purpose flour, salt, baking soda and baking powder.~In another bowl whisk zucchini, oil, honey, eggs and vanilla.~Stir in flour mixture until just combined.~Divide batter in paper cups and bake for 20-25 minutes or until a toothpick inserted in center comes out clean.~Remove from oven and let it cool before frosting.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/5f372c28-fd6a-4c1a-9fc8-1584fe643715-Zucchini Pistachio Cupcakes.jpg&w=250&h=250",NULL
"582","Banana Split Cupcake","For Cupcakes~Granulated sugar 1 ½ cups~All purpose flour 1 ¾ cups~Coca powder ¾ cup~Baking powder 1 ½ tsp~Baking soda 1 ½ tsp~Salt ½ tsp~Large eggs 2~Mashed banana 1 cup~Warm water 1 cup~Low fat milk ½ cup~Canola oil ½ cup~Vanilla essence 1 ½ tsp~For Cream Cheese Frosting~Low fat cream cheese 8 ounces (room temperature)~Butter 4 tbsp (room temperature)~Powdered sugar 4 cups~Vanilla essence 1 tsp~For Topping (optional)~Hot fudge~Sliced banana~Caramel","For Cupcakes: Preheat oven at 180 degrees C or 350 degrees F. Line 20 muffin cups with paper liners or grease each cup with oil.~In a large bowl mix sugar, all purpose flour, coca powder, baking powder, baking soda and salt.~In another bowl whisk eggs, mashed banana, water, milk, oil and vanilla essence.~Fold wet ingredients in dry ingredients. Spoon batter in cups, filling almost full and bake for 20-25 minutes or until a toothpick inserted in center comes out clean.~Remove from oven and let it cool.~For Cream Cheese Frosting: In a bowl, mix together cream cheese, butter and vanilla; gradually add powder sugar and combine nicely.~Immediately frost cupcakes and top with your desired topping.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/9180aa05-1cc3-4f40-92da-1c8fd05e05ac-Banana Split Cupcake.jpg&w=250&h=250",NULL
"583","Lemon Gooey Butter Cake ","All purpose flour 2 cups~Baking powder 2 tsp~Salt ¼ tsp~Butter 4 oz~Sugar 1 cup~Eggs 2~Milk ¼ cup~Lemon juice 1 tbsp~Lemon essence ¼ tsp~For Topping:~Cream cheese 200 grams~Eggs 2 large~Butter 4 oz~Vanilla essence ½ tsp~Icing sugar sifted 8 oz","For Cake: Sift together all purpose flour, baking powder and salt. Keep aside.~Beat butter and sugar until crème, add eggs 1 at a time with lemon essence, fold in dry ingredients, alternating with milk and lemon juice.~Pour batter in a well greased glass baking dish.~For Topping: Beat together all the ingredients for topping and spread over cake batter. Bake on 180 degree C for 40 – 45 minutes.~Cut in squares and serve.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/b4d3ac0f-e92d-454a-9634-57c30cd763ba-Lemon Gooey Butter Cake.jpg&w=250&h=250",NULL
"584","Chippy Blonde Brownie ","Self raising flour 1 ½ cup~Salt ½ tsp~Butter 8 ozs~Brown sugar 2 cups~Eggs 4~Vanilla essence 1 tsp~Chocolate chips ½ + ½ cup~Pecans/ walnuts chopped ½ cup","Sift self rising flour and salt. Keep aside.~Beat butter and sugar till light and fluffy, add eggs one by one.~Add vanilla essence then fold in self rising flour.~Stir in chocolate chips and pecans, pour in a grease pan, and bake in pre heated oven at 180 for 25 to 30 minutes.~Cut into slices and serve.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/8d538e3c-9599-4924-ac5b-dfe2752d003a-Chippy Blonde Brownie.jpg&w=250&h=250",NULL
"585","Frosted Chocolate Chip Brownies","Butter 4 oz (softened)~Sugar 1 cup~Eggs 4~Chocolate syrup ½ cups~Vanilla 2 tsp~Flour 1 cup (heaped)~Chocolate Chips ½ cup~Nuts ½ cup (chopped)~For Frosting:~Chocolate chips 1 cup~Butter 2 oz~Cream ½ cup~Lemon juice 1 tbsp~Icing sugar 2 cup","Beat butter and sugar till light and fluffy.~Add eggs one by one, beat well after each addition then add in chocolate syrup and vanilla, gradually add flour, stir in chocolate chips and nuts.~Pour this batter into a 13x9 pan. Bake on 180 degree for 35-40 minutes.~Remove and cool on wire rack.~For Frosting: Melt chocolate chips and butter in microwave, stir until its smooth, leave it to cool for 5 min and add in cream and lemon juice.~Now gradually add icing sugar and beat till it’s smooth.~Now pour frosting on brownie and cut into square, store in fridge.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/ee50d400-676b-40b5-ae76-15902b15d934-Frosted Chocolate chip Brownies.jpg&w=250&h=250",NULL
"586","Fondant/Sugar Paste","Icing sugar 750 gm~Gelatin 2 tbsp~Water 1 cup~Light corn syrup ½ cup~Glycerin 2 tbsp~Oil 2 tbsp","Add water in a pan with gelatin stir spoon and dissolve on double boiler on stove.~Now add glycerin, corn syrup and oil in gelatin and mix with spoon to incorporate.~Now grease a wooden spoon with oil and pour gelatin mixture in to 750 gm of icing sugar and mix with spoon.~Then apply oil on both hands and knead to form dough for 15 to 20 minutes or until sets.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/757c2554-6cfa-432a-951b-1b835259f62e-Fondant.jpg&w=250&h=250",NULL
"587","Homemade Fondant or Sugar Paste","Cream ¼ cup (fresh, whipping)~Gelatin 1 ½ tbsp~Meringue powder ½ tsp~Light corn syrup ½ cup~Butter or Vegetable shortening 3 tbsp~Glycerin 1 ½ tbsp~Salt ½ tsp~Vanilla or other flavoring 2 tsp~Sugar powder 900 grams to 1 kg","Add 700 grams of powder sugar in a bowl.~Add cream and gelatin in a microwave safe bowl and rest for about 2 minutes until it blooms.~Microwave on high for one minute, mix nicely to ensure it’s dissolved.~If needed place back in the microwave for a more 20 to 30 seconds. The mixture will be very cloudy.~Stir in the corn syrup and mix well then add in the butter.~The gelatin mixture should be enough hot to melt the butter if not return back for about 10 seconds more.~Its not necessary that the butter has to be completely dissolved, a few small pieces are fine.~If the mixture is hot it will melt the sugar and you will end up using excess sugar resulting in a dry fondant.~Now, add in glycerin, salt, meringue powder & vanilla. Mix well.~If you want to add a color in fondant, add gel color at this point.~Now make a well in powdered sugar and start mixing the prepared mixture from the center out wards.~Make sure to get all the sugar mixed well. This looks dry but it is not, there are still wet pockets and the meringue powder is still blooming in the sugar, so make sure to knead well and do not add more sugar.~Once you have dough formed, transfer to a flat surface and knead. If you feel the mixture is dry add a tbsp of butter or Vegetable shortening to your hands and knead.~This is recommended do not add any more powdered sugar at this point even if the mixture appears a big sticky (not too sticky). Knead it well though.~Wrap in plastic or cling wrap and leave in the fridge overnight to rest.~When ready to use. Remove from the fridge and allow coming to room temperature.~Once at room temperature, knead well until soft but not sticky. At this point you can add more powder sugar if needed.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/78771806-596a-447c-ad83-0abc1c4eb450-Fondant homemade.JPG&w=250&h=250",NULL
"588","How to Make Fondant or Sugar Paste","Glucose syrup ½ cup or 176 gm~Glycerin 1 tbsp or 15 ml~Gelatin 1 tbsp or 14 gm~Water 1 tbsp or 15 ml~Pure icing sugar 900 gm or 7 cup plus 2 tbsp~Water 1-2 tbsp or as needed","Pour the glucose syrup and glycerin in a heatproof bowl.~Sprinkle the gelatin over it and then add the water. Leave the mixture for 1 minute for the gelatin to swell and soften.~Microwave for 30 seconds, mix and repeat until mixture is clear.~Sieve icing sugar into large mixing bowl and pour in the glucose mixture.~Mix on low speed with electric mixer using a dough hook. If needed add the additional 1-2 tsp of water.~Once it forms a ball, continues to kneed until smooth.~If not using immediately wrap in plastic and then store in a ziplock bag.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/26733124-cd9d-471d-8997-388c88e05735-Fondant Sugar paste.jpg&w=250&h=250",NULL
"589","Walnut Sponge Cake","Egg 3 large~Sugar 1/3 cup~All purpose flour 1/3 cup~Walnuts ground 1/3 cup (not chopped)~Pinch salt","Place rack in middle of oven and pre heat to 180 degrees C.~Lightly grease a 13x9-inch pan and line with parchment.~Combine eggs and sugar in a bowl with electric beater until sugar dissolve and mixture has tripled in volume, about 3 minutes.~In a separate bowl mix all purpose flour, ground walnuts and salt; sift it.~Fold dry ingredients in egg mixture in two additions.~Spread the batter evenly in the prepared pan and bake about 12 minutes or until a tooth pick inserted comes out clean.~Remove from oven and cool in pan for 3 minutes.~Run a knife around the edge of the sponge cake to loosen it.~Invert the sponge cake on parchment sheet.~Let cool completely.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/39820439-013d-4f5f-a23a-1eff42752783-Walnut Sponge Cake.jpg&w=250&h=250",NULL
"590","Plain Sponge Cake","Eggs 3 large~Sugar 1/3 cup~Vanilla essence~All purpose flour 1/3 cup~Pinch salt","Place rack in middle of oven and pre heat to 180 degrees C.~Lightly grease a 13x9-inch pan and line with parchment.~Combine eggs and sugar in a bowl with electric beater until sugar dissolve and mixture has tripled in volume, about 3 minutes. Mix in vanilla essence.~In a separate bowl mix all purpose flour and salt; sift it.~Fold dry ingredients in egg mixture in two additions.~Spread the batter evenly in the prepared pan and bake about 12 minutes or until a tooth pick inserted comes out clean.~Remove from oven and cool in pan for 3 minutes.~Run a knife around the edge of the sponge cake to loosen it.~Invert the sponge cake on parchment sheet.~Let cool completely.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/2554007f-238f-47df-81f1-b1446c570747-Plain Sponge Cake.jpg&w=250&h=250",NULL
"591","Cocoa Sponge Cake","Eggs 3 large~Sugar 1/3 cup~All purpose flour 1/3 cup~Cocoa powder 2 tbsp~Pinch salt","Place rack in middle of oven and pre heat to 180 degrees C.~Lightly grease a 13x9-inch pan and line with parchment.~Combine eggs and sugar in a bowl with electric beater until sugar dissolve and mixture has tripled in volume, about 3 minutes.~In a separate bowl mix all purpose flour, coco powder and salt; sift it.~Fold dry ingredients in egg mixture in two additions.~Spread the batter evenly in the prepared pan and bake about 12 minutes or until a tooth pick inserted comes out clean.~Remove from oven and cool in pan for 3 minutes.~Run a knife around the edge of the sponge cake to loosen it.~Invert the sponge cake on parchment sheet.~Let cool completely.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/1fe3d319-6111-4a31-93df-7a59d9f7a207-Coca Sponge Cake.jpg&w=250&h=250",NULL
"592","Strawberry Cake","Flour 2 – 3/4 cup~Caster sugar 2 cup~Jelly crystals 1 packet~Unsalted Butter 200 gm~Eggs 4~Baking powder 2-1/2 tsp~Corn flour 1 tbsp heaped~Milk 1 cup~Strawberries puree 1/2 cup~Vanilla essence 1 tbsp~Strawberries for decoration","Pre heat oven on 175 C.~Sieve flour, baking powder and corn flour.~Beat butter add caster sugar and beat more with electric beater.~Add strawberry jelly crystals beat to mix.~Now add one egg beat more add all egg one by one and keep beating.~Add vanilla essence, and fold flour with spatula.~Fold strawberry puree beat to mix add milk beat more.~Pour the mixture into two greased 9’’ inch pans.~Bake at 175degree C for 25 – 30 minutes.","http://www.khanapakana.com/ShowImage.aspx?img=/recipe/articlefiles/deb2d17a-2e3f-4962-a4a5-56366a9b38ea-Strawberry Cake.JPG&w=250&h=250",NULL
